timestamp,tx,ty,tz
0.00, -4.25729, 2.73530, -10.64371
0.10, -4.29304, 2.86589, -10.68164
0.20, -4.30401, 2.98353, -10.70113
0.30, -4.33635, 3.15021, -10.71132
0.40, -4.35918, 3.25360, -10.71429
0.50, -4.38112, 3.40998, -10.71254
0.60, -4.39969, 3.56314, -10.69398
0.70, -4.41228, 3.69549, -10.69131
0.80, -4.44284, 3.83701, -10.69129
0.90, -4.47392, 3.98776, -10.67995
1.00, -4.50870, 4.12737, -10.63612
1.10, -4.52537, 4.27307, -10.59942
1.20, -4.54486, 4.40268, -10.56287
1.30, -4.56798, 4.53904, -10.53022
1.40, -4.55607, 4.64835, -10.46764
1.50, -4.57402, 4.78776, -10.42168
1.60, -4.58838, 4.96625, -10.37644
1.70, -4.61559, 5.05514, -10.31571
1.80, -4.60258, 5.16764, -10.26308
1.90, -4.64665, 5.29122, -10.15979
2.00, -4.62355, 5.42450, -10.10796
2.10, -4.61915, 5.53844, -10.02458
2.20, -4.63598, 5.64423, -9.97010
2.30, -4.63785, 5.77015, -9.85981
2.40, -4.64544, 5.87622, -9.74806
2.50, -4.64399, 5.97135, -9.68500
2.60, -4.65112, 6.08916, -9.58376
2.70, -4.63265, 6.17862, -9.46782
2.80, -4.63437, 6.27117, -9.37729
2.90, -4.63082, 6.35760, -9.24587
3.00, -4.61997, 6.44405, -9.14446
3.10, -4.62396, 6.53042, -9.04226
3.20, -4.60369, 6.60508, -8.92026
3.30, -4.58891, 6.68868, -8.78641
3.40, -4.58262, 6.75045, -8.67669
3.50, -4.55617, 6.81653, -8.53264
3.60, -4.56524, 6.88538, -8.39649
3.70, -4.54080, 6.91818, -8.27258
3.80, -4.52768, 6.96548, -8.14075
3.90, -4.50835, 7.01622, -8.02319
4.00, -4.49666, 7.05861, -7.87756
4.10, -4.46946, 7.10480, -7.76177
4.20, -4.47085, 7.12897, -7.59315
4.30, -4.42432, 7.14353, -7.46664
4.40, -4.40483, 7.16265, -7.32380
4.50, -4.39143, 7.17551, -7.19705
4.60, -4.35170, 7.19858, -7.04750
4.70, -4.32972, 7.19929, -6.90762
4.80, -4.31166, 7.17843, -6.77165
4.90, -4.30138, 7.17049, -6.63535
5.00, -4.26212, 7.17315, -6.50258
5.10, -4.22499, 7.14859, -6.35615
5.20, -4.18715, 7.10298, -6.22216
5.30, -4.14961, 7.09183, -6.06746
5.40, -4.15063, 7.05213, -5.96009
5.50, -4.10279, 7.02483, -5.80485
5.60, -4.05364, 6.99625, -5.68080
5.70, -4.03651, 6.92548, -5.55433
5.80, -3.99298, 6.87158, -5.43891
5.90, -3.94099, 6.82905, -5.32419
6.00, -3.92829, 6.74905, -5.17308
6.10, -3.88557, 6.69622, -5.06005
6.20, -3.87075, 6.59386, -4.96304
6.30, -3.81820, 6.52531, -4.84136
6.40, -3.80106, 6.43753, -4.74420
6.50, -3.75134, 6.36687, -4.61723
6.60, -3.74003, 6.26150, -4.51194
6.70, -3.68904, 6.18514, -4.42159
6.80, -3.65597, 6.08603, -4.31690
6.90, -3.62904, 6.00353, -4.22826
7.00, -3.56335, 5.87758, -4.14322
7.10, -3.54518, 5.75112, -4.03510
7.20, -3.49630, 5.65582, -3.96242
7.30, -3.49362, 5.55096, -3.89058
7.40, -3.44314, 5.42002, -3.82959
7.50, -3.40845, 5.31158, -3.74286
7.60, -3.37024, 5.17165, -3.70586
7.70, -3.34416, 5.07021, -3.65005
7.80, -3.30873, 4.94162, -3.58137
7.90, -3.27131, 4.81032, -3.52948
8.00, -3.24356, 4.66309, -3.49682
8.10, -3.19814, 4.53623, -3.44397
8.20, -3.20001, 4.41283, -3.41950
8.30, -3.15446, 4.27462, -3.40418
8.40, -3.12771, 4.13175, -3.35246
8.50, -3.10437, 3.99762, -3.36043
8.60, -3.07164, 3.85615, -3.34356
8.70, -3.05346, 3.72499, -3.33842
8.80, -2.99215, 3.57518, -3.34966
8.90, -3.00041, 3.43197, -3.34283
9.00, -2.97378, 3.29419, -3.36764
9.10, -2.94886, 3.15109, -3.36059
9.20, -2.93587, 3.02807, -3.39231
9.30, -2.91837, 2.85440, -3.41139
9.40, -2.88210, 2.74070, -3.44262
9.50, -2.87714, 2.60257, -3.47071
9.60, -2.85338, 2.47182, -3.53460
9.70, -2.85081, 2.35044, -3.54662
9.80, -2.84565, 2.18794, -3.61863
9.90, -2.82821, 2.08078, -3.67999
10.00, -2.80991, 1.95009, -3.73420
10.10, -2.79008, 1.81369, -3.79713
10.20, -2.77472, 1.69911, -3.86654
10.30, -2.78444, 1.56769, -3.95307
10.40, -2.78110, 1.46868, -4.02398
10.50, -2.77197, 1.34036, -4.09150
10.60, -2.74605, 1.22865, -4.19590
10.70, -2.76772, 1.10970, -4.27859
10.80, -2.75947, 1.01300, -4.37058
10.90, -2.76210, 0.92320, -4.48448
11.00, -2.76635, 0.82515, -4.57154
11.10, -2.75059, 0.71894, -4.67935
11.20, -2.76530, 0.64256, -4.78242
11.30, -2.77374, 0.53163, -4.89646
11.40, -2.78378, 0.44129, -5.00689
11.50, -2.79179, 0.39365, -5.12215
11.60, -2.79356, 0.31756, -5.25708
11.70, -2.81286, 0.25459, -5.37391
11.80, -2.82427, 0.17279, -5.50495
11.90, -2.83648, 0.12937, -5.62436
12.00, -2.86891, 0.06904, -5.76000
12.10, -2.88351, 0.01119, -5.90696
12.20, -2.88880, -0.03456, -6.03199
12.30, -2.90398, -0.05491, -6.14491
12.40, -2.91992, -0.09066, -6.30520
12.50, -2.93270, -0.14347, -6.43148
12.60, -2.96424, -0.15541, -6.58050
12.70, -2.98686, -0.17300, -6.70633
12.80, -3.02242, -0.19158, -6.85258
12.90, -3.04293, -0.17372, -6.97744
13.00, -3.05569, -0.19872, -7.11576
13.10, -3.10130, -0.19758, -7.26171
13.20, -3.11422, -0.17240, -7.40456
13.30, -3.15090, -0.17995, -7.53541
13.40, -3.17769, -0.15764, -7.68130
13.50, -3.21040, -0.12772, -7.82145
13.60, -3.23327, -0.10399, -7.94469
13.70, -3.26773, -0.08213, -8.08830
13.80, -3.28915, -0.01508, -8.22675
13.90, -3.33783, 0.01702, -8.37256
14.00, -3.36743, 0.04345, -8.48161
14.10, -3.38569, 0.11159, -8.61432
14.20, -3.43238, 0.17451, -8.74438
14.30, -3.47949, 0.23777, -8.84607
14.40, -3.50036, 0.30369, -8.96648
14.50, -3.55037, 0.35239, -9.08723
14.60, -3.56739, 0.46590, -9.21796
14.70, -3.60465, 0.52740, -9.32703
14.80, -3.63701, 0.60452, -9.43100
14.90, -3.67948, 0.71392, -9.51087
15.00, -3.71973, 0.81124, -9.62238
15.10, -3.74601, 0.89488, -9.73240
15.20, -3.78198, 1.00774, -9.82672
15.30, -3.82128, 1.09689, -9.90358
15.40, -3.85347, 1.20676, -9.99994
15.50, -3.87841, 1.29817, -10.07342
15.60, -3.92354, 1.45328, -10.15616
15.70, -3.95411, 1.54782, -10.24184
15.80, -3.98968, 1.67299, -10.27614
15.90, -4.01815, 1.80343, -10.36179
16.00, -4.06395, 1.92528, -10.41500
16.10, -4.09097, 2.04701, -10.46593
16.20, -4.11355, 2.17671, -10.49553
16.30, -4.14231, 2.30875, -10.54783
16.40, -4.19337, 2.43881, -10.59081
16.50, -4.21607, 2.56830, -10.63502
16.60, -4.24815, 2.69909, -10.66682
16.70, -4.28415, 2.84880, -10.67588
16.80, -4.28807, 2.99528, -10.67123
16.90, -4.32047, 3.13570, -10.68507
17.00, -4.35058, 3.27179, -10.71420
17.10, -4.37004, 3.40503, -10.70923
17.20, -4.39141, 3.55795, -10.71834
17.30, -4.41642, 3.66082, -10.70832
17.40, -4.44487, 3.83602, -10.69027
17.50, -4.48844, 3.96339, -10.67946
17.60, -4.49221, 4.09363, -10.63523
17.70, -4.52756, 4.24488, -10.61700
17.80, -4.51892, 4.35942, -10.58957
17.90, -4.55423, 4.51401, -10.51813
18.00, -4.54762, 4.63108, -10.47506
18.10, -4.58072, 4.77746, -10.42554
18.20, -4.58733, 4.92515, -10.37851
18.30, -4.57402, 5.04120, -10.33393
18.40, -4.58628, 5.16360, -10.25055
18.50, -4.63581, 5.29740, -10.20201
18.60, -4.62902, 5.40348, -10.10457
18.70, -4.63891, 5.52515, -10.02560
18.80, -4.63756, 5.64000, -9.95396
18.90, -4.63508, 5.75474, -9.87309
19.00, -4.64918, 5.86046, -9.79118
19.10, -4.62820, 5.97877, -9.67463
19.20, -4.63772, 6.08321, -9.57652
19.30, -4.65319, 6.14929, -9.47894
19.40, -4.63476, 6.26394, -9.36352
19.50, -4.61857, 6.34234, -9.26791
19.60, -4.62993, 6.43472, -9.15925
19.70, -4.61709, 6.53028, -9.04409
19.80, -4.60302, 6.60364, -8.91843
19.90, -4.58053, 6.66411, -8.78744
20.00, -4.59918, 6.74813, -8.67797
20.10, -4.58708, 6.80369, -8.56700
20.20, -4.54709, 6.84861, -8.42709
20.30, -4.54584, 6.92190, -8.29240
20.40, -4.52419, 6.95944, -8.16175
20.50, -4.51142, 7.00227, -8.02798
20.60, -4.48665, 7.04176, -7.87524
20.70, -4.47237, 7.07457, -7.74346
20.80, -4.45317, 7.11388, -7.60907
20.90, -4.42922, 7.13385, -7.48886
21.00, -4.40062, 7.16092, -7.35859
21.10, -4.38543, 7.18664, -7.21838
21.20, -4.35878, 7.17676, -7.06009
21.30, -4.32998, 7.17474, -6.92448
21.40, -4.31526, 7.17443, -6.79146
21.50, -4.27355, 7.16897, -6.65101
21.60, -4.27208, 7.15884, -6.50975
21.70, -4.21609, 7.15350, -6.35730
21.80, -4.19059, 7.11182, -6.22950
21.90, -4.17479, 7.10807, -6.09322
22.00, -4.14186, 7.07382, -5.96113
22.10, -4.08981, 7.01707, -5.83902
22.20, -4.07082, 6.99541, -5.70183
22.30, -4.03633, 6.93868, -5.57381
22.40, -3.99932, 6.88358, -5.44744
22.50, -3.95972, 6.80295, -5.31490
22.60, -3.93074, 6.75159, -5.19021
22.70, -3.90764, 6.71430, -5.05235
22.80, -3.86614, 6.61788, -4.95057
22.90, -3.82274, 6.55679, -4.85543
23.00, -3.81103, 6.46378, -4.72484
23.10, -3.74779, 6.37725, -4.62590
23.20, -3.70424, 6.28270, -4.51386
23.30, -3.68846, 6.19124, -4.41783
23.40, -3.65321, 6.09143, -4.31844
23.50, -3.62962, 5.99440, -4.22260
23.60, -3.59847, 5.87798, -4.13590
23.70, -3.54565, 5.78262, -4.05238
23.80, -3.50675, 5.67363, -3.97263
23.90, -3.47666, 5.55895, -3.91852
24.00, -3.45921, 5.44340, -3.83668
24.10, -3.40317, 5.32295, -3.75179
24.20, -3.37115, 5.19585, -3.71907
24.30, -3.33765, 5.06763, -3.63465
