timestamp,tx,ty,tz,qx,qy,qz,qw
0.0,12.450362205505371,4.283300399780273,3.3741626739501953,-0.11916397643097315,0.17508664881819866,-0.6876457876831001,-0.6944695778010681
0.1,12.644704818725586,4.480682373046875,3.280930280685425,-0.125980878831932,0.1858057856771675,-0.6844084470899466,-0.6936786912009445
0.2,12.81655216217041,4.604657173156738,3.2019965648651123,-0.13011052187943853,0.193577801519834,-0.6815352174016182,-0.6936201018131583
0.3,12.987356185913086,4.67418098449707,3.11745548248291,-0.13272009405437318,0.1999727138684336,-0.679003520090386,-0.693794357299782
0.4,13.135872840881348,4.685696125030518,3.048982858657837,-0.13435305526068153,0.20421104046735955,-0.6771790060674071,-0.6940286707284449
0.5,13.282602310180664,4.642087936401367,2.979484796524048,-0.1346233113900455,0.20698648419878682,-0.6757450023522169,-0.6945516281662235
0.6,13.40853214263916,4.5496039390563965,2.9160549640655518,-0.13493673379481874,0.20900393003063583,-0.6748152198250089,-0.694790539552641
0.7,13.536117553710938,4.390527248382568,2.84741473197937,-0.13256138482794932,0.20874859915400074,-0.6742184830118229,-0.6959029852042062
0.8,13.654762268066406,4.172694683074951,2.7870492935180664,-0.12617937995170617,0.20538610514055541,-0.674414703591966,-0.6978968834600834
0.9,13.75548267364502,3.921043634414673,2.745657444000244,-0.11821549584954988,0.20071695609032908,-0.6751134364370928,-0.6999713289532764
1.0,13.7715482711792,3.8753836154937744,2.7389769554138184,-0.1166764378217238,0.19982521570371362,-0.6752666995004356,-0.7003366407140115
1.1,13.853075981140137,3.627030611038208,2.7101986408233643,-0.10815296474353231,0.1946950696928312,-0.6762556753007437,-0.702193167244068
1.2,13.948907852172852,3.2634711265563965,2.6774187088012695,-0.0952570827704115,0.1873176431826358,-0.6777438199355686,-0.7046285570308191
1.3,14.025656700134277,2.8892505168914795,2.6520984172821045,-0.08126018286857244,0.17850565912131905,-0.6794482332209931,-0.7070237677000493
1.4,14.097179412841797,2.442450523376465,2.6335954666137695,-0.06438352578524162,0.1672320778360114,-0.6814437890333968,-0.7095933899309517
