timestamp,tx,ty,tz,qx,qy,qz,qw
0.0,2.756354808807373,-2.1056039333343506,8.62783432006836,-0.024178681564451122,-0.05568804746701013,-0.7059578107941233,-0.7056471988309355
0.1,2.9686717987060547,-2.312962770462036,8.598301887512207,-0.019946089571100653,-0.056832139474906535,-0.7058224208100841,-0.7058236398454244
0.2,3.168442964553833,-2.497607946395874,8.562390327453613,-0.014482245887133245,-0.0580573378244061,-0.7057337587854043,-0.7059459350552157
0.3,3.3893792629241943,-2.685922622680664,8.513031959533691,-0.008043741843372238,-0.058698237290841934,-0.7056820381300237,-0.7060471361107482
0.4,3.6043262481689453,-2.852266788482666,8.455297470092773,-0.002373565628341715,-0.0588041022717672,-0.7055893550904582,-0.7061730308669404
0.5,3.843620538711548,-3.0269505977630615,8.38415241241455,0.003957022726896164,-0.05829842438333349,-0.7053916653592563,-0.706405281013921
0.6,4.067439079284668,-3.182666778564453,8.309932708740234,0.010029042800697744,-0.057579712614923444,-0.7052661039294827,-0.7065294094508453
0.7,4.313621997833252,-3.342050790786743,8.219327926635742,0.01692388657835439,-0.0565603607906401,-0.7050938816167094,-0.7066520670697699
0.8,4.5437445640563965,-3.478895425796509,8.126811027526855,0.023038954389553785,-0.05561624767639378,-0.7049791709013168,-0.7066685756281321
0.9,4.5815534591674805,-3.500565767288208,8.111517906188965,0.02400688574156481,-0.055470569728693915,-0.7049857360138349,-0.7066413585598437
1.0,4.82719612121582,-3.6338305473327637,8.005711555480957,0.029955557794843192,-0.05414729829688754,-0.704958125629839,-0.7065442985659444
1.1,5.044402122497559,-3.737957000732422,7.8949761390686035,0.03439669963861516,-0.053076065677720816,-0.7051456916592171,-0.706236192549825
1.2,5.281513214111328,-3.8482506275177,7.767031669616699,0.0376624910008748,-0.05241153039034897,-0.7051986481865543,-0.7060661520773246
1.3,5.5045623779296875,-3.9401662349700928,7.641422271728516,0.040686829653460606,-0.05226366146507105,-0.7051421367124859,-0.7059657929812354
1.4,5.748620510101318,-4.024066925048828,7.494297027587891,0.04488996099970197,-0.05141979199582986,-0.7052394664626794,-0.7056757678396501
1.5,5.9718732833862305,-4.085332870483398,7.346633434295654,0.049064919101898516,-0.04934641273764414,-0.7053888244001782,-0.7053965133150407
1.6,6.214240550994873,-4.134400367736816,7.182305812835693,0.053108027476871406,-0.046405918603276884,-0.70539908253576,-0.7052930263505528
1.7,6.443560600280762,-4.1714582443237305,7.034406661987305,0.05649791825893785,-0.04347939027373921,-0.7051976603183435,-0.7054174041288914
1.8,6.6901679039001465,-4.198425769805908,6.871090888977051,0.060639285374320014,-0.039910503801680514,-0.7048758418106555,-0.7056062071826791
1.9,6.913732051849365,-4.209803581237793,6.719019889831543,0.06458244178805601,-0.03587030426924818,-0.7045494928357351,-0.7057992035289109
2.0,6.950804233551025,-4.210097312927246,6.694058418273926,0.06527200374236472,-0.03519431360015999,-0.7044824662168716,-0.7058367273538168
2.1,7.1683807373046875,-4.205005168914795,6.5416083335876465,0.06872716287061734,-0.030977708433285303,-0.7043130421008716,-0.7058754119457359
2.2,7.396968364715576,-4.182686805725098,6.367227554321289,0.07215047083519686,-0.026201539315066722,-0.7040941398484666,-0.7059457044102916
2.3,7.598094463348389,-4.143253803253174,6.2012739181518555,0.07463123433854808,-0.022274169530276083,-0.7040946462691933,-0.7058220448982161
2.4,7.806509017944336,-4.080026626586914,6.030192852020264,0.07651160281397146,-0.01839194165441865,-0.7043102603677109,-0.7055173323619465
2.5,7.988539218902588,-4.008495330810547,5.879941463470459,0.07736518186343834,-0.01418726667985058,-0.7047591934000765,-0.7050729511892201
2.6,8.172245979309082,-3.922882318496704,5.720047950744629,0.07792125948015698,-0.00970624799048674,-0.7054061729712902,-0.7044403858401972
2.7,8.328551292419434,-3.835195541381836,5.567116737365723,0.07837788897363614,-0.0062460286062347905,-0.7055259979433317,-0.7043088440442695
2.8,8.480295181274414,-3.727461338043213,5.401481628417969,0.07893907689573672,-0.003287417305357211,-0.7059479150618867,-0.7038432627906572
2.9,8.61131477355957,-3.6135520935058594,5.248875617980957,0.07884168606554016,-0.0015085200019018445,-0.7062122707147772,-0.7035950915275948
3.0,8.731485366821289,-3.488529682159424,5.095372200012207,0.07812265556158825,0.0010004818899516808,-0.7063058745024625,-0.7035821568079594
3.1,8.750214576721191,-3.4661247730255127,5.069421291351318,0.07802419262093271,0.0014094459319430473,-0.7063166170920672,-0.7035816980493915
3.2,8.86368465423584,-3.3218348026275635,4.8993706703186035,0.07714829154682325,0.0044918346243630215,-0.7064473056612666,-0.7035342073591525
3.3,8.955748558044434,-3.189617395401001,4.740110397338867,0.07654426925574544,0.006654368348032744,-0.7067120145409675,-0.7033171244182689
3.4,9.039666175842285,-3.0469796657562256,4.57037353515625,0.07690686913019679,0.007719045156622502,-0.7068456011175924,-0.7031323715675517
3.5,9.107514381408691,-2.9051284790039062,4.4182538986206055,0.07733555789729125,0.00803186170044839,-0.7065814059026078,-0.7033472549697788
3.6,9.170160293579102,-2.742090940475464,4.2568559646606445,0.07726003074475972,0.008864214543333972,-0.7060412670386158,-0.7038878153022557
3.7,9.217757225036621,-2.583881378173828,4.108475208282471,0.07712725763523828,0.010024122156134097,-0.705715476262484,-0.7042135217846907
3.8,9.258749961853027,-2.4027225971221924,3.9460480213165283,0.0770920413091294,0.01176031153115776,-0.7055466519570536,-0.704359586791925
3.9,9.285989761352539,-2.224146604537964,3.795799970626831,0.0772456902795539,0.013810057654034301,-0.7053894106674972,-0.7044631329964787
4.0,9.301835060119629,-2.017744541168213,3.6307592391967773,0.07618373457687112,0.016627903749241554,-0.7053733779898599,-0.704533872283483
4.1,9.302736282348633,-1.8375576734542847,3.4893834590911865,0.0758898972857653,0.01852964331103799,-0.7053577111336969,-0.7045338605119998
4.2,9.30082893371582,-1.7874441146850586,3.4504270553588867,0.07591342576394651,0.019028630387270592,-0.7053611256869708,-0.7045145144499889
4.3,9.288872718811035,-1.583202600479126,3.2952589988708496,0.07477843747532845,0.02137628887466835,-0.70543728631816,-0.7044923860785908
4.4,9.26626205444336,-1.3582552671432495,3.129167079925537,0.07204408428702126,0.02431234634323653,-0.7053422028221242,-0.7047772146866225
4.5,9.232563972473145,-1.155335783958435,2.9805004596710205,0.06940784896204745,0.026828547443651322,-0.7054862184800089,-0.7048063382824206
4.6,9.18447208404541,-0.9383483529090881,2.8171651363372803,0.06754820224811227,0.028669491493559806,-0.7055836493579434,-0.7048170562177651
4.7,9.127472877502441,-0.7387614250183105,2.673264980316162,0.06611499076196521,0.030091344404033167,-0.7057617043994241,-0.7047154555594832
4.8,9.052826881408691,-0.5191918611526489,2.5163044929504395,0.0647745826849721,0.031063346878192552,-0.7059124380344708,-0.7046466553979417
4.9,8.973165512084961,-0.3135354518890381,2.3676400184631348,0.06285917437336798,0.03207923607545292,-0.7060527433291203,-0.7046342236416743
5.0,8.875535011291504,-0.09633264690637589,2.2130608558654785,0.06113046342977696,0.033011719293688256,-0.7062155263941886,-0.70458001085837
5.1,8.776067733764648,0.10407624393701553,2.0810611248016357,0.059084527645423615,0.033273410393181414,-0.7061422305139272,-0.7048156563990953
5.2,8.684905052185059,0.27138590812683105,1.9822378158569336,0.05747560726492367,0.03335047195441654,-0.7059727942560129,-0.7051147363630292
5.3,8.646415710449219,0.33847084641456604,1.9459495544433594,0.05652580169195035,0.03348246007888446,-0.7059200595141182,-0.7052381092230281
5.4,8.52209186553955,0.5397135019302368,1.8431318998336792,0.0536005371093235,0.03372153741851801,-0.7059308510006524,-0.7054442054189309
5.5,8.372050285339355,0.7576962113380432,1.7437009811401367,0.04999658182512571,0.03363495659641999,-0.7060935250354456,-0.7055502596902431
5.6,8.217896461486816,0.959434986114502,1.6652512550354004,0.04686471997654353,0.033609497924285886,-0.7063790643158991,-0.7054805965678624
5.7,8.044819831848145,1.1811670064926147,1.598610758781433,0.04216566312748718,0.033454728769653316,-0.7063798663819508,-0.7057835889858772
5.8,7.875205993652344,1.3865056037902832,1.5570355653762817,0.03696184113268519,0.033559598689827025,-0.7064495822084716,-0.7060004717292305
5.9,7.684849739074707,1.6040740013122559,1.5234465599060059,0.0313896331267486,0.03391071832250684,-0.7066374282015837,-0.7060655068271838
6.0,7.503945827484131,1.8003100156784058,1.4990941286087036,0.02650166834040198,0.034258698344244845,-0.7066747625097279,-0.706211679897456
6.1,7.300864219665527,2.0100514888763428,1.4790964126586914,0.022103678942604607,0.03505574003061239,-0.7065295609032197,-0.7064691607083973
6.2,7.108273983001709,2.2023680210113525,1.4760476350784302,0.018623892225386962,0.035860018462578164,-0.706334306214937,-0.7067240953341715
6.3,6.941927433013916,2.3561315536499023,1.4864097833633423,0.01543439587855515,0.03685138807217281,-0.7061629170432842,-0.7069212783771129
6.4,6.874057769775391,2.416003942489624,1.4934825897216797,0.014200824794181097,0.037118974462101426,-0.7061198325920301,-0.7069763325333441
6.5,6.6678924560546875,2.5871455669403076,1.5244455337524414,0.010218990744402256,0.0374281268642849,-0.7060548391470169,-0.7070935880705108
6.6,6.439846992492676,2.764169216156006,1.5664637088775635,0.006263980529522565,0.037049131865762815,-0.7061196224751729,-0.7070950595882138
6.7,6.225062847137451,2.9235949516296387,1.6090489625930786,0.0021690862415242335,0.03657281057440596,-0.7061405977351377,-0.7071231432599159
