timestamp,tx,ty,tz,qx,qy,qz,qw
0.0,12.926363945007324,1.9808257818222046,5.063354969024658,0.10467868806821315,0.09288188263460108,-0.7044929903754947,-0.695776540048862
0.1,13.327882766723633,2.258622407913208,5.063368797302246,0.11910235362254726,0.11548730021702866,-0.7019513915183128,-0.6926337091536827
0.2,13.52309513092041,2.40610933303833,5.063276290893555,0.1263051403030804,0.12693289242232272,-0.7001711883210981,-0.6911551180240351
0.3,13.655994415283203,2.5098681449890137,5.06296968460083,0.13077796727499139,0.13457123632453247,-0.6989298964609124,-0.6901337984687619
0.4,13.963464736938477,2.7767159938812256,5.057849884033203,0.1407277759761221,0.15259601900087108,-0.6955661179564043,-0.6878212394158228
0.5,14.2023344039917,3.01727294921875,5.04915714263916,0.1470519975230568,0.1664275583767557,-0.6926103864706601,-0.6862714727957524
0.6,14.410552978515625,3.2632980346679688,5.043920040130615,0.15187274286047622,0.1793697287847981,-0.6893827635249026,-0.6852099795559504
0.7,14.551302909851074,3.4758236408233643,5.042325973510742,0.15511994680399807,0.18932584700085978,-0.6863973553071325,-0.6848007963009559
0.8,14.6416654586792,3.690124273300171,5.039936065673828,0.15730470508772318,0.19750634746511586,-0.6833748470790066,-0.6850148914254068
0.9,14.669990539550781,3.8691773414611816,5.033018112182617,0.15823441319940187,0.20325910647853643,-0.680821840337631,-0.6856597417473003
1.0,14.644146919250488,4.047524452209473,5.029561996459961,0.15892014769303017,0.207751407352411,-0.678452179055041,-0.6865030970579169
1.1,14.572139739990234,4.207379341125488,5.029799461364746,0.1586795813842641,0.21016531805148986,-0.676726487538019,-0.6875266220787473
1.2,14.440592765808105,4.369706630706787,5.030290603637695,0.15637056365441673,0.21189823050904177,-0.6756948311388763,-0.6885375422284227
1.3,14.345727920532227,4.447319030761719,5.028676509857178,0.15404321204546714,0.21189094173842746,-0.6756239091880891,-0.6891336982053526
1.4,14.269488334655762,4.500564098358154,5.027669906616211,0.1522039235764517,0.2114346178096,-0.6756021864389489,-0.6897035828662257
1.5,14.031705856323242,4.615442752838135,5.018595218658447,0.14696733306547702,0.2092091509385694,-0.6758981705851506,-0.6912264038206629
1.6,13.768754005432129,4.712743282318115,5.022533893585205,0.14134964811608877,0.20548850617736866,-0.6766157279250382,-0.6928102329968643
1.7,13.435843467712402,4.804333686828613,5.025574684143066,0.13385340963994116,0.20046782606878116,-0.6779951758375535,-0.6944195866996504
1.8,13.086609840393066,4.875707626342773,5.0283589363098145,0.1252855137834192,0.1944403525796776,-0.6797107363058646,-0.6960530148140149
1.9,12.66567325592041,4.938612937927246,5.0363383293151855,0.11256168314845393,0.18406933288434058,-0.6828050005313971,-0.6980155294728195
